Title,Link,Score,Image Link,Genres
,https://myanimelist.net/manga/149009/Side_Characters_Deserve_Love_Too,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/264557.webp?s=468044f32aa378e1314e3782c7e3bb93,"Comedy, Fantasy, Romance"
,https://myanimelist.net/manga/150192/My_Cute_Beast,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/267297.webp?s=7690422c2ab43ce31a56d2b3f33b3f1a,"Comedy, Romance"
,https://myanimelist.net/manga/150567/Efforts_Never_Betray,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/266947.webp?s=4aa5f089f3a5cf0959e8f339c3533683,
,https://myanimelist.net/manga/152087/Love_Comedy_Manga_ni_Haitteshimatta_node_Oshi_no_Make_Heroine_wo_Zenryoku_de_Shiawase_ni_Suru,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/290254.webp?s=8dcdef6af63b1d2cd5aa2da342d2e36d,
,https://myanimelist.net/manga/160056/Mahoutsukai_to_Aka_no_Pilgrim,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/287907.webp?s=9e337e2955c5ad267d7f2998445a47ee,"Adventure, Fantasy"
,https://myanimelist.net/manga/160692/A_Martial_Master_Wakes_Up_as_a_Concubine,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/285096.webp?s=8782a33b3c5e169815075896b9fb457b,"Fantasy, Romance"
,https://myanimelist.net/manga/397/Kingdom_Hearts__Chain_of_Memories,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/112415.webp?s=c9792e5d2858534ef6e49e6d33121f17,"Adventure, Fantasy"
,https://myanimelist.net/manga/542/Tennen_Pearl_Pink,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/5/1538.webp?s=cb76b3f6cba1f24cf7cc6695fc4afa86,"Comedy, Romance"
,https://myanimelist.net/manga/905/Sakende_Yaruze,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/275342.webp?s=c98e2d32ecc831d2e37029eb9a5e1efe,"Boys Love, Comedy, Drama"
,https://myanimelist.net/manga/956/Ultra_Maniac,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/123917.webp?s=63c20ba40e6d224589a035a57f7aebe5,"Comedy, Fantasy, Romance, Supernatural"
,https://myanimelist.net/manga/1006/Mint_na_Bokura,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/261033.webp?s=5c735db14296bfdd6a6d6c35db667b06,"Comedy, Drama, Romance"
,https://myanimelist.net/manga/1329/Saboten_no_Himitsu,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/123137.webp?s=6539d0bb965811ee0a3540c5d9e8eda1,"Comedy, Romance"
,https://myanimelist.net/manga/1667/Joshikousei__Girls-High,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/152461.webp?s=4ea1b764668b27500cc6885f7c2c45d5,"Comedy, Slice of Life, Ecchi"
,https://myanimelist.net/manga/1698/Monster_Collection__Majuu_Tsukai_no_Shoujo,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/151862.webp?s=aef4eaa824fa832437eb9f0ed84d8ecb,"Action, Adventure, Comedy, Fantasy, Ecchi"
,https://myanimelist.net/manga/1774/Eensy-Weensy_Monster,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/180612.webp?s=e6cbee069174dc94f9c4f80ba56f2081,"Comedy, Fantasy"
,https://myanimelist.net/manga/3104/Helter_Skelter,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/169592.webp?s=66a38dae6c79b622e8358556c080c595,"Award Winning, Horror"
,https://myanimelist.net/manga/4269/Godhand_Teru,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/30024.webp?s=1b57cadafd624cbceb644e99f89c55fe,"Adventure, Comedy, Drama"
,https://myanimelist.net/manga/4329/Bokutachi_wa_Shitte_Shimatta,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/6266.webp?s=d70af1db5795cc38f2c9b6d599f820bf,
,https://myanimelist.net/manga/4459/Kuruizaki_no_Hana,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/10581.webp?s=fe81bd5692da7f3f1a92b7f8c847e802,"Action, Fantasy, Supernatural"
,https://myanimelist.net/manga/4594/Notes,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/4/190302.webp?s=928d27fd73d859a41c583d6f2bad977d,"Fantasy, Supernatural"
,https://myanimelist.net/manga/4994/By_Hero,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/82078.webp?s=57cfcca53d5a9ea710f473b2931a1d17,
,https://myanimelist.net/manga/5015/Sarah__The_Legend_of_Mother_Sarah,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/105847.webp?s=3293edc4b78ad1307a4aa7dc3eb21598,"Action, Adventure, Drama, Sci-Fi"
,https://myanimelist.net/manga/5451/Kinnikuman_II-sei,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/164971.webp?s=9f02969f3fe4874a498d1280cc97718f,"Action, Comedy"
,https://myanimelist.net/manga/5733/Shin_Lupin_III,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/268986.webp?s=cf0b0ef9bfd20189d1e876de8cf07430,"Action, Comedy, Mystery"
,https://myanimelist.net/manga/6079/Watashitachi_no_Tamura-kun,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/11609.webp?s=bbec44913dbad367a93dc50f89d57194,"Comedy, Drama, Romance, Ecchi"
,https://myanimelist.net/manga/7071/B-Eyes,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/4/35821.webp?s=2abf8c65c0519230390a69357f48c764,"Action, Comedy, Mystery, Supernatural"
,https://myanimelist.net/manga/8042/Hana_ni_Arashi,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/184460.webp?s=3858b57d6b9517560873e43f78b2e7cf,"Comedy, Romance"
,https://myanimelist.net/manga/8636/Zone-00,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/191154.webp?s=8de7dd00eb5e72be966310e234699e3f,"Action, Fantasy"
,https://myanimelist.net/manga/9271/Rurouni_Kenshin__Haru_ni_Sakura,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/15811.webp?s=1303922673be85767bccd7b29a558d34,"Action, Adventure, Comedy"
,https://myanimelist.net/manga/11378/Fushigi_na_Shounen,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/182310.webp?s=2b7d983b0c51d3586efa8dac115508f5,"Drama, Mystery, Supernatural"
,https://myanimelist.net/manga/11832/Rensou_no_Aria,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/21870.webp?s=674e13c1aa51c2b428900ba3fb6eb82b,
,https://myanimelist.net/manga/12523/F,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/204736.webp?s=ca910f166e0055b38ac0b10dd0e96b93,"Award Winning, Sports"
,https://myanimelist.net/manga/12843/Hi_Izuru_Tokoro_no_Tenshi,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/258198.webp?s=3dd7f2d1447f5d61de431627f3f5d0d5,"Action, Award Winning, Drama, Mystery, Romance, Supernatural"
,https://myanimelist.net/manga/13056/Idol_Shopping,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/4/18700.webp?s=aa6428ff6664e1a2551879eafc35e152,"Comedy, Drama, Romance"
,https://myanimelist.net/manga/13166/Kodomo_wa_Tomaranai,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/18372.webp?s=2f27dca4d3c7dbe3aa4a855f62a98d3a,
,https://myanimelist.net/manga/13237/Tatakae_Ryouzanpaku_Shijou_Saikyou_no_Deshi,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/4/30037.webp?s=ea8418fe71c53540eefbef63249f739b,"Action, Comedy, Ecchi"
,https://myanimelist.net/manga/14690/Gokujou_Twins,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/113313.webp?s=6e596b371c37d459d10a5ce5af9265c4,"Comedy, Romance"
,https://myanimelist.net/manga/16555/Last_Inning,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/120023.webp?s=bb28ea4aead61151eeec3dd1a39b6485,
,https://myanimelist.net/manga/17607/Amagami__Precious_Diary,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/5/34832.webp?s=f2c589a245b8280e9cd7209e8c71b372,"Romance, Ecchi"
,https://myanimelist.net/manga/18340/Gang_King,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/167766.webp?s=2bb3678fcdcb4db143368a805b250d77,"Action, Comedy"
,https://myanimelist.net/manga/19262/Love_Plus__Rinko_Days,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/58649.webp?s=6ab78fa98ab541fa62ad10ef57682adf,"Comedy, Romance"
,https://myanimelist.net/manga/19570/Sora_to_Hara,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/67873.webp?s=328aa381d0bc3b4a85e121a22fc2b0ad,"Boys Love, Drama"
,https://myanimelist.net/manga/22099/Hanazakari_no_Kimitachi_e__Tribute,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/35844.webp?s=f3fa75a2271d705542593d609769630b,"Comedy, Drama, Romance"
,https://myanimelist.net/manga/26149/Ojousama_no_Untenshu,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/287289.webp?s=7a0b6c1249937042731147951f3a5160,
,https://myanimelist.net/manga/30381/Hells_Kitchen,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/67459.webp?s=d88cc6642d79e1edfa007f78a8fd2950,"Comedy, Gourmet, Supernatural"
,https://myanimelist.net/manga/30637/Shiro_Ali,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/170578.webp?s=468689443254259741ff41468fe3084d,"Comedy, Fantasy"
,https://myanimelist.net/manga/30987/Haikyuu,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/275330.webp?s=1d6b5deb0bbace4cbd81d2dac0d40c7b,
,https://myanimelist.net/manga/31289/Chibi_Miku-san,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/58013.webp?s=ada34fb0b4e77858bca6e14ad6044da2,"Comedy, Slice of Life"
,https://myanimelist.net/manga/33357/Summer_Wars,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/208973.webp?s=99889cd40bdc21aa15dce8dd839ad663,"Comedy, Romance, Sci-Fi"
,https://myanimelist.net/manga/35803/Omamori_Shimasu_Dokomademo,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/83158.webp?s=067d24841cf08916d67f1986289a08d4,
,https://myanimelist.net/manga/39453/Hana_no_Saku_Koro,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/86421.webp?s=054a84632ff2aa42797e8cdc2122a969,"Boys Love, Drama, Supernatural"
,https://myanimelist.net/manga/42289/Denki-gai_no_Honya-san,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/188779.webp?s=1650c609cde17d5e15b5fe5c82c587f4,"Comedy, Slice of Life"
,https://myanimelist.net/manga/45968/Ginzatoushi_to_Kuro_no_Yousei__Sugar_Apple_Fairy_Tale,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/178591.webp?s=5e19c39030babd720adb144d6c165079,"Adventure, Comedy, Fantasy, Romance"
,https://myanimelist.net/manga/47811/GJ-bu,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/84451.webp?s=49b690fd6d85efe997d7a5c64f3f15ec,"Comedy, Slice of Life"
,https://myanimelist.net/manga/48445/Ichi_Ni_no_San,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/85387.webp?s=79e86fe0b1e2e98928748e752fcaa0a6,
,https://myanimelist.net/manga/92131/Boruto__Naruto_the_Movie,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/164766.webp?s=bda383978a757f9fdf2793ebd46228d3,"Action, Adventure, Fantasy"
,https://myanimelist.net/manga/95333/Monster_Musume_no_Iru_Nichijou_4-koma_Anthology,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/170085.webp?s=4d2dba67c90c4d97c639977ad06aa452,"Comedy, Fantasy"
,https://myanimelist.net/manga/96240/Comic_Girls,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/172062.webp?s=777e0d50493d3e737dfa45de77862db5,"Comedy, Slice of Life"
,https://myanimelist.net/manga/97027/Souboutei_Kowasubeshi,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/183921.webp?s=1c53e3367563ac517051be397b3fce70,"Action, Horror, Supernatural"
,https://myanimelist.net/manga/98687/An_Eye_for_an_Eye,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/177565.webp?s=d721d7e21a0b43dc3271807b9c56f10c,"Action, Drama"
,https://myanimelist.net/manga/99622/Louvre_no_Neko,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/203466.webp?s=0802c39811b2b8d4db76c42b7bf04154,
,https://myanimelist.net/manga/103656/Nidome_no_Natsu_Nidoto_Aenai_Kimi,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/199592.webp?s=60617d94df6ff6e1ac7e8e298f1bbd6a,"Drama, Romance"
,https://myanimelist.net/manga/103694/Gal_Gohan,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/197704.webp?s=11ca4ada82f2b3cc6210432fb404fa93,"Comedy, Gourmet"
,https://myanimelist.net/manga/106175/Watashi_ni_Tenshi_ga_Maiorita,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/196509.webp?s=4246919e662fbf9b72a709aae2bd5afd,"Comedy, Girls Love"
,https://myanimelist.net/manga/107551/Lord_El-Melloi_II-sei_no_Jikenbo,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/210488.webp?s=d745611de9b36b905c37854fe1febe3f,"Fantasy, Mystery, Supernatural"
,https://myanimelist.net/manga/107795/Genjitsu_Shugi_Yuusha_no_Oukoku_Saikenki,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/207420.webp?s=d1c8c0ec5240d7f7805c2b22484fdb00,"Action, Fantasy"
,https://myanimelist.net/manga/109073/Fukushuu_wo_Chikatta_Shironeko_wa_Ryuuou_no_Hiza_no_Ue_de_Damin_wo_Musaboru,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/208595.webp?s=47ec72dd4dc0b590300397aa28d9891c,
,https://myanimelist.net/manga/109542/Satoko_to_Nada,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/200648.webp?s=901c7bdaaadcb1582b1878b114c88c11,"Comedy, Slice of Life"
,https://myanimelist.net/manga/118911/Tong__Classified,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/222164.webp?s=a85a4cf4bdac47718c0febe010498773,"Action, Drama"
,https://myanimelist.net/manga/119255/Yuan_Zun,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/230511.webp?s=5aa2fba11205c7b6716a89836b7ef2fc,"Action, Adventure, Fantasy"
,https://myanimelist.net/manga/120090/Jishou_Akuyaku_Reijou_na_Konyakusha_no_Kansatsu_Kiroku,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/223986.webp?s=5d2d465561c1bab5958501ddf026195e,"Comedy, Fantasy, Romance"
,https://myanimelist.net/manga/120328/Me_wa_Kuchi_hodo_ni_Koi_to_Iu,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/222981.webp?s=8461e310a981c54f6dd2ba29cc53b7da,
,https://myanimelist.net/manga/123978/Saihate_no_Solte,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/239645.webp?s=ace6f4982b84d691975b27f08844eb0e,"Adventure, Drama, Fantasy"
,https://myanimelist.net/manga/127431/Nomi_x_Shiba,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/236281.webp?s=8872e4cfdcacf166ab40e84229e8002e,
,https://myanimelist.net/manga/130155/Hayaku_Shitai_Futari,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/235171.webp?s=14954e52ed303bf5caeb7044d2442f97,"Comedy, Romance"
,https://myanimelist.net/manga/130251/Higurashi_no_Naku_Koro_ni_Gou,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/237112.webp?s=12935acfe9a574bae453aee652f4b6d5,"Horror, Mystery, Supernatural, Suspense"
,https://myanimelist.net/manga/131215/Kage_no_Jitsuryokusha_ni_Naritakute__Shadow_Gaiden,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/237151.webp?s=9ddc31864041172d33bdd1579406fc0b,"Action, Comedy, Fantasy"
,https://myanimelist.net/manga/131403/Choujin_X,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/253495.webp?s=661b9faa8c328f0cd3f8ba0f9ab0ca44,"Action, Supernatural"
,https://myanimelist.net/manga/131803/Replay,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/238218.webp?s=1d6d6f45758d5bd2c7a1cbbed2e60792,"Boys Love, Drama"
,https://myanimelist.net/manga/131828/A_Shoulder_to_Cry_On,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/259941.webp?s=14ae8ce530fcbf0a3de74960f2a89779,
,https://myanimelist.net/manga/132129/Sentai_Daishikkaku,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/243305.webp?s=989574478d1727bb0e2d1c94cad7004a,"Action, Sci-Fi"
,https://myanimelist.net/manga/132169/Niwatori_Fighter,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/244077.webp?s=ba6f5c462153e80bdb0d68d45c47b9c8,"Action, Comedy"
,https://myanimelist.net/manga/134099/Ore_no_Shibou_Flag_ga_Todomaru_Tokoro_wo_Shiranai,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/241512.webp?s=f9e41d81c2e1c2e4bd1914a425868d19,"Action, Adventure, Fantasy"
,https://myanimelist.net/manga/135455/Shikanoko_Nokonoko_Koshitantan,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/243191.webp?s=febf64501b2c0accfbfe0171012d78a4,
,https://myanimelist.net/manga/136056/Wotaku_ni_Koi_wa_Muzukashii__Comic_Anthology,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/243915.webp?s=d37cb5ff35dc72904f877a9a482bcbd6,"Comedy, Romance, Slice of Life"
,https://myanimelist.net/manga/166450/I_Will_Become_the_Villains_Poison_Taster,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/295711.webp?s=5210916dfd72f7e6ad34b6e2a7d0b793,"Fantasy, Romance"
,https://myanimelist.net/manga/170974/Magic_Academys_Genius_Blinker,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/303869.webp?s=12e56ce4e5725cf213ba0311b13c93fa,"Action, Fantasy"
,https://myanimelist.net/manga/173944/Madan_no_Ichi,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/310969.webp?s=ddb7103681961a6873d34c5987f9866d,
,https://myanimelist.net/manga/54431/Ore_no_Nounai_Sentakushi_ga_Gakuen_Love_Comedy_wo_Zenryoku_de_Jama_shiteiru,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/158066.webp?s=459f9e78623f8050af5993f6f954c7d4,"Comedy, Romance"
,https://myanimelist.net/manga/55455/Birdmen,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/1/105747.webp?s=962db0e8964f804b1ecb75f0cbd6616f,"Action, Supernatural"
,https://myanimelist.net/manga/61057/Psycome,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/158572.webp?s=53e73f096c349b31768ef2ac617c8b5f,"Comedy, Romance, Ecchi"
,https://myanimelist.net/manga/67019/Fuuka,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/186209.webp?s=989079fae9861b7f1222910b6ddd58d5,"Drama, Romance, Ecchi"
,https://myanimelist.net/manga/77221/Rojiura_Brothers,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/3/165570.webp?s=b7b34e511bc6d216b121d361628c1ac8,"Action, Comedy, Fantasy"
,https://myanimelist.net/manga/85173/Happiness,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/161562.webp?s=b01b923665a11c86742d766765f3fe58,
,https://myanimelist.net/manga/56165/Akame_ga_Kill_Zero,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/130745.webp?s=350a51541d9ad47817160f97ff224121,"Action, Drama, Fantasy"
,https://myanimelist.net/manga/59087/Knights___Magic,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/175441.webp?s=0c408902d496e1f7dac99df20f69b0dc,"Action, Fantasy"
,https://myanimelist.net/manga/60975/Mahouka_Koukou_no_Rettousei__Yokohama_Souran-hen,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/120977.webp?s=c4e6e5affa22882845c4a749487a51f4,"Action, Fantasy, Sci-Fi"
,https://myanimelist.net/manga/66781/Sumika_Sumire,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/210988.webp?s=053343c347862f57fb91cd6ccb6ab7eb,"Romance, Supernatural"
,https://myanimelist.net/manga/70879/Brother_Auto_Spot,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/122947.webp?s=cb61486b0949194be9514f041705dce0,"Boys Love, Romance, Slice of Life"
,https://myanimelist.net/manga/73265/Mind_Game,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/197789.webp?s=894ccc0917d859bb4504f449ca8f5894,"Adventure, Comedy, Romance"
,https://myanimelist.net/manga/74415/Nejimaki_Seirei_Senki__Tenkyou_no_Alderamin,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/152384.webp?s=bf32094d22e506f980651853de5f144f,"Action, Fantasy"
,https://myanimelist.net/manga/77047/Chiisakobee,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/133413.webp?s=0eb3fb3f4175bd0248102e403e45de6f,"Award Winning, Drama"
,https://myanimelist.net/manga/77861/Psyche_Matashitemo,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/153803.webp?s=a4c90bd75fe1b9d1ba70191185b9ea21,
,https://myanimelist.net/manga/82281/Majo_no_Geboku_to_Maou_no_Tsuno,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/142747.webp?s=b93b116878aa9c1721e6da0e8a9556a8,"Comedy, Fantasy"
,https://myanimelist.net/manga/85269/Takeo-chan_Bukkairoku,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/229859.webp?s=512644300b668693ce94235db37de829,"Comedy, Fantasy, Slice of Life"
,https://myanimelist.net/manga/86336/Trinity_Seven__7-nin_no_Mashotsukai_The_Novel,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/150092.webp?s=f2beb9d11f6270faceaebeb8cc2214f3,"Action, Comedy, Fantasy"
,https://myanimelist.net/manga/17992/Denpa-teki_na_Kanojo,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/4/154103.webp?s=c3fae5f099566ba41fc8cb56534f60ca,"Mystery, Suspense"
,https://myanimelist.net/manga/18619/Tokyo_ESP,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/105767.webp?s=ab967a5abf9e66129314deb4fdc06e3f,"Action, Drama, Sci-Fi, Supernatural"
,https://myanimelist.net/manga/21410/Kore_wa_Zombie_desu_ka,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/132833.webp?s=5bcd196a82647f2e6eee872fe2ddbda8,"Comedy, Romance, Supernatural, Ecchi"
,https://myanimelist.net/manga/23805/Bokura_no%E2%98%86Hikari_Club,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/181385.webp?s=ff75b0763a5e922057db6b1de4f70502,"Drama, Horror"
,https://myanimelist.net/manga/25604/Sayonara_Piano_Sonata,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/100821.webp?s=0da960934fa267a2328271205884a60e,"Drama, Romance, Slice of Life"
,https://myanimelist.net/manga/26843/Akuma_ni_Itsukushimi_no_Te_wo,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/165841.webp?s=5601c5654063010d976b76839a68f057,"Drama, Fantasy, Romance"
,https://myanimelist.net/manga/27965/Steins_Gate__Hiyoku_Renri_no_Sweets_Honey,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/290244.webp?s=50829141b219a9455deafaa0b9b4a108,"Adventure, Sci-Fi"
,https://myanimelist.net/manga/28077/Corset_ni_Tsubasa,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/151873.webp?s=9976c35141e5a2c7546cf2f4a84791b7,"Drama, Romance"
,https://myanimelist.net/manga/29375/Hakuouki_Shinsengumi_Kitan,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/5/210017.webp?s=fe796ab47293e24caec653709410cb28,
,https://myanimelist.net/manga/29447/Kurogane,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/256303.webp?s=3471180236e4c513d788c81c245044d5,"Action, Supernatural"
,https://myanimelist.net/manga/32229/Chocolat_no_Mahou,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/59117.webp?s=556bc854ec42a96798eec1b02021ab9b,"Award Winning, Drama, Horror, Supernatural"
,https://myanimelist.net/manga/32975/Bouken_Elektriciteit-tou,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/65313.webp?s=720b0981b32a6611b7c83af9412de760,
,https://myanimelist.net/manga/35551/Hitoribocchi_no_Chikyuu_Shinryaku,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/211539.webp?s=b0eba23f0d6a69a11e27670913325719,"Drama, Romance, Supernatural"
,https://myanimelist.net/manga/41893/Uwagaki,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/118945.webp?s=1064976557672727aef07edd37384652,"Comedy, Romance, Sci-Fi"
,https://myanimelist.net/manga/44757/Itou_Junji_Kyoufu_Manga_Collection__Ayatsuri_Yashiki,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/5/185645.webp?s=143c2dfc8ffcba0b512365e8909b908f,"Drama, Horror, Supernatural, Suspense"
,https://myanimelist.net/manga/48321/Koukaku_Kidoutai__Arise_-_Sleepless_Eye,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/95927.webp?s=4d115771b97ebc3b9ebe9628238c21bb,"Action, Drama, Sci-Fi"
,https://myanimelist.net/manga/49675/Shuuen_no_Shiori,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/87555.webp?s=f459199a006c40127a451a2743458371,"Horror, Mystery, Supernatural"
,https://myanimelist.net/manga/51309/Saenai_Heroine_no_Sodatekata,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/182516.webp?s=20f0b664ca8acc5627bc090a7122d84e,"Comedy, Drama, Romance"
,https://myanimelist.net/manga/137668/TRPG_Player_ga_Isekai_de_Saikyou_Build_wo_Mezasu__Henderson-shi_no_Fukuin_wo,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/246508.webp?s=1dc46c81afe0c09e9d9b92eb1c9ae4a5,"Adventure, Fantasy"
,https://myanimelist.net/manga/139754/Sonogo_no_Succubus-san,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/249438.webp?s=7820f3f0fa13e147c2475a29de0a3145,
,https://myanimelist.net/manga/140234/Shin_Kirari,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/267817.webp?s=b84dd8e671022a90b20fca83680e780b,
,https://myanimelist.net/manga/140581/Higurashi_no_Naku_Koro_ni_Meguri,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/257889.webp?s=d0e45ae38d5904aecbe09247b74eb94c,"Horror, Mystery, Supernatural, Suspense"
,https://myanimelist.net/manga/146324/Doushitara_Osananajimi_no_Kanojo_ni_Naremasu_ka,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/280202.webp?s=639acab6cd87625f2b9b9c1543e7ea14,
